Time, xr, yr, zr, q0r, q1r, q2r, q3r, xn, yn, zn, q0n, q1n, q2n, q3n
179.464, 0.649654, -0.17704, 0.579351, -0.000628743, -0.00162602, 0.999998, -7.14019e-06, 0.649917, -0.1765, 0.579464, 1.29907e-05, -1.94073e-07, 1, -1.27447e-06, 
179.564, 0.649787, -0.177095, 0.579416, -0.000529879, -0.00168511, 0.999998, -5.23221e-06, 0.649917, -0.1765, 0.579464, 1.28041e-05, -1.90973e-07, 1, -1.27705e-06, 
179.664, 0.649777, -0.177011, 0.579455, -0.000456522, -0.00192687, 0.999998, -4.85256e-06, 0.649917, -0.1765, 0.579464, 1.25966e-05, -1.87453e-07, 1, -1.27619e-06, 
179.764, 0.649814, -0.176912, 0.579415, -0.000465259, -0.00213176, 0.999998, -8.03752e-06, 0.649917, -0.1765, 0.579464, 1.23687e-05, -1.83714e-07, 1, -1.27193e-06, 
179.864, 0.649703, -0.176869, 0.579404, -0.000475151, -0.00226307, 0.999997, -1.73667e-06, 0.649917, -0.1765, 0.579464, 1.21209e-05, -1.79356e-07, 1, -1.26416e-06, 
179.964, 0.649598, -0.176785, 0.579382, -0.000503214, -0.00239405, 0.999997, -6.768e-06, 0.649917, -0.1765, 0.579464, 1.18538e-05, -1.75207e-07, 1, -1.25288e-06, 
180.064, 0.649502, -0.17675, 0.579373, -0.000539143, -0.00252141, 0.999997, -5.81757e-06, 0.649917, -0.1765, 0.579464, 1.15681e-05, -1.70633e-07, 1, -1.2382e-06, 
180.164, 0.649501, -0.176662, 0.579364, -0.000492069, -0.00270985, 0.999996, -2.16635e-06, 0.649917, -0.1765, 0.579464, 1.12644e-05, -1.65849e-07, 1, -1.22009e-06, 
180.264, 0.649525, -0.176679, 0.579402, -0.000376304, -0.00275073, 0.999996, -2.61409e-06, 0.649917, -0.1765, 0.579464, 1.09437e-05, -1.60577e-07, 1, -1.19868e-06, 
180.364, 0.649569, -0.176617, 0.579451, -0.000304757, -0.00291178, 0.999996, -2.2171e-07, 0.649917, -0.1765, 0.579464, 1.06067e-05, -1.55394e-07, 1, -1.17399e-06, 
180.464, 0.649554, -0.176642, 0.579452, -0.000291088, -0.0029876, 0.999995, 9.36909e-07, 0.649917, -0.1765, 0.579464, 1.02544e-05, -1.50033e-07, 1, -1.14614e-06, 
180.564, 0.649457, -0.176732, 0.579391, -0.00036058, -0.00295669, 0.999996, -2.64542e-06, 0.649917, -0.1765, 0.579464, 9.88777e-06, -1.4428e-07, 1, -1.11534e-06, 
180.664, 0.64946, -0.176688, 0.579386, -0.000348556, -0.003047, 0.999995, 3.39267e-07, 0.649917, -0.1765, 0.579464, 9.50789e-06, -1.38689e-07, 1, -1.08166e-06, 
180.764, 0.649522, -0.176706, 0.579375, -0.000325739, -0.00301888, 0.999995, -6.56117e-07, 0.649917, -0.1765, 0.579464, 9.11589e-06, -1.32235e-07, 1, -1.0453e-06, 
180.864, 0.649567, -0.176762, 0.579383, -0.000279762, -0.00288639, 0.999996, -1.06745e-06, 0.649917, -0.1765, 0.579464, 8.71298e-06, -1.2655e-07, 1, -1.00649e-06, 
180.964, 0.649684, -0.176729, 0.579393, -0.000235345, -0.00294038, 0.999996, -1.05424e-06, 0.649917, -0.1765, 0.579464, 8.30046e-06, -1.20137e-07, 1, -9.65318e-07, 
181.064, 0.649658, -0.17684, 0.579345, -0.000292246, -0.00276833, 0.999996, -1.09921e-06, 0.649917, -0.1765, 0.579464, 7.87968e-06, -1.14215e-07, 1, -9.22098e-07, 
181.164, 0.64975, -0.176801, 0.579346, -0.00029003, -0.00273041, 0.999996, -2.55431e-06, 0.649917, -0.1765, 0.579464, 7.45206e-06, -1.07454e-07, 1, -8.77098e-07, 
181.264, 0.649848, -0.176849, 0.57935, -0.000267291, -0.00274735, 0.999996, -1.1261e-06, 0.649917, -0.1765, 0.579464, 7.01912e-06, -1.01065e-07, 1, -8.30514e-07, 
181.364, 0.649905, -0.176866, 0.579394, -0.000202038, -0.00255941, 0.999997, 4.99578e-07, 0.649917, -0.1765, 0.579464, 6.58246e-06, -9.4684e-08, 1, -7.82559e-07, 
181.464, 0.650004, -0.176822, 0.579436, -0.000140577, -0.002491, 0.999997, 2.02142e-06, 0.649917, -0.1765, 0.579464, 6.14371e-06, -8.7841e-08, 1, -7.33589e-07, 
181.564, 0.650017, -0.176746, 0.579439, -0.000130772, -0.00240197, 0.999997, 2.69662e-06, 0.649917, -0.1765, 0.579464, 5.70459e-06, -8.17869e-08, 1, -6.83832e-07, 
181.664, 0.649992, -0.17681, 0.579459, -9.78772e-05, -0.00223995, 0.999997, 2.59622e-06, 0.649917, -0.1765, 0.579464, 5.26693e-06, -7.56151e-08, 1, -6.3365e-07, 
181.764, 0.649998, -0.176785, 0.579465, -8.36209e-05, -0.00215588, 0.999998, 2.95448e-06, 0.649917, -0.1765, 0.579464, 4.8326e-06, -6.98926e-08, 1, -5.83219e-07, 
181.864, 0.649983, -0.176643, 0.579446, -0.000102949, -0.00225802, 0.999997, 2.39107e-06, 0.649917, -0.1765, 0.579464, 4.40351e-06, -6.30004e-08, 1, -5.32886e-07, 
181.964, 0.649948, -0.176636, 0.579449, -9.03683e-05, -0.00221122, 0.999998, 3.18968e-06, 0.649917, -0.1765, 0.579464, 3.98168e-06, -5.7229e-08, 1, -4.83083e-07, 
182.064, 0.64992, -0.17668, 0.579461, -6.61202e-05, -0.00211208, 0.999998, 3.37331e-06, 0.649917, -0.1765, 0.579464, 3.56919e-06, -5.13496e-08, 1, -4.34024e-07, 
182.164, 0.649916, -0.176671, 0.579436, -9.50435e-05, -0.00203664, 0.999998, 3.01476e-06, 0.649917, -0.1765, 0.579464, 3.16815e-06, -4.50129e-08, 1, -3.85959e-07, 
182.264, 0.649879, -0.17661, 0.579387, -0.000160782, -0.00201176, 0.999998, 1.11312e-06, 0.649917, -0.1765, 0.579464, 2.78075e-06, -4.08085e-08, 1, -3.39145e-07, 
182.364, 0.649891, -0.176569, 0.579387, -0.000156822, -0.00192258, 0.999998, 1.19595e-06, 0.649917, -0.1765, 0.579464, 2.40925e-06, -3.45469e-08, 1, -2.94369e-07, 
182.464, 0.649745, -0.176608, 0.579429, -9.30788e-05, -0.00175211, 0.999998, 3.49515e-06, 0.649917, -0.1765, 0.579464, 2.05592e-06, -2.8856e-08, 1, -2.51395e-07, 
182.564, 0.649624, -0.17662, 0.579426, -9.66293e-05, -0.00157021, 0.999999, 2.91413e-06, 0.649917, -0.1765, 0.579464, 1.72309e-06, -2.47108e-08, 1, -2.108e-07, 
182.664, 0.649492, -0.176454, 0.579407, -0.000122292, -0.00149834, 0.999999, 2.16111e-06, 0.649917, -0.1765, 0.579464, 1.41321e-06, -2.10734e-08, 1, -1.72895e-07, 
182.764, 0.649471, -0.17643, 0.579409, -0.000120312, -0.00141547, 0.999999, 2.21452e-06, 0.649917, -0.1765, 0.579464, 1.12861e-06, -1.74732e-08, 1, -1.37987e-07, 
182.864, 0.649435, -0.176487, 0.579411, -0.000116167, -0.00133189, 0.999999, 1.38852e-06, 0.649917, -0.1765, 0.579464, 8.71829e-07, -1.17804e-08, 1, -1.06546e-07, 
182.964, 0.64948, -0.176596, 0.579416, -0.000110701, -0.00123689, 0.999999, 1.55555e-06, 0.649917, -0.1765, 0.579464, 6.45454e-07, -1.17804e-08, 1, -7.81423e-08, 
183.064, 0.649371, -0.174973, 0.579277, -0.000289947, -0.000923109, 1, 6.04026e-07, 0.649893, -0.174268, 0.579464, 8.58694e-07, -1.82501e-08, 1, -9.33555e-08, 
183.164, 0.649537, -0.168493, 0.579346, -0.000100796, -0.00142937, 0.999999, 4.19124e-07, 0.649613, -0.167989, 0.579464, 2.73397e-06, -4.37623e-08, 1, -3.00111e-07, 
183.264, 0.649412, -0.162088, 0.5794, 0.00010234, -0.00166439, 0.999999, 1.29648e-05, 0.649125, -0.161746, 0.579464, 4.55501e-06, -6.94944e-08, 1, -4.71746e-07, 
183.364, 0.648928, -0.155423, 0.579402, 0.000265712, -0.00198567, 0.999998, 3.1907e-05, 0.64854, -0.155561, 0.579464, 6.05961e-06, -8.98714e-08, 1, -5.75627e-07, 
183.464, 0.648482, -0.149371, 0.579405, 0.000464738, -0.00204368, 0.999998, 5.87822e-05, 0.647951, -0.14946, 0.579464, 7.22066e-06, -1.06546e-07, 1, -6.17253e-07, 
183.564, 0.648185, -0.14343, 0.579419, 0.000695643, -0.00200555, 0.999998, 9.40724e-05, 0.647432, -0.143466, 0.579464, 8.03771e-06, -1.17922e-07, 1, -6.07691e-07, 
183.664, 0.64799, -0.137677, 0.579466, 0.000980405, -0.00192778, 0.999998, 0.000150652, 0.647048, -0.137603, 0.579464, 8.52104e-06, -1.25006e-07, 1, -5.59315e-07, 
183.764, 0.647887, -0.13201, 0.579495, 0.00122439, -0.00194981, 0.999997, 0.000207297, 0.646847, -0.131894, 0.579464, 8.68798e-06, -1.27425e-07, 1, -4.85204e-07, 
183.864, 0.648019, -0.126454, 0.579476, 0.00136741, -0.00192087, 0.999997, 0.000252307, 0.646871, -0.126361, 0.579464, 8.56069e-06, -1.26221e-07, 1, -3.97892e-07, 
183.964, 0.648325, -0.121157, 0.579427, 0.00138242, -0.00183038, 0.999997, 0.000278074, 0.647154, -0.121026, 0.579464, 8.1645e-06, -1.20483e-07, 1, -3.09222e-07, 
184.064, 0.648941, -0.116046, 0.579412, 0.00144791, -0.0017328, 0.999997, 0.000315535, 0.647721, -0.115911, 0.579464, 7.52668e-06, -1.10886e-07, 1, -2.29521e-07, 
184.164, 0.649859, -0.111121, 0.579366, 0.00144454, -0.00169281, 0.999997, 0.000335587, 0.648591, -0.111034, 0.579464, 6.67549e-06, -9.81386e-08, 1, -1.67431e-07, 
184.264, 0.651195, -0.1063, 0.579352, 0.00143803, -0.00169707, 0.999997, 0.000354975, 0.64978, -0.106417, 0.579464, 5.63938e-06, -8.31333e-08, 1, -1.29691e-07, 
184.364, 0.652403, -0.102039, 0.579399, 0.00149831, -0.00148154, 0.999998, 0.000388707, 0.651297, -0.102076, 0.579464, 4.44644e-06, -6.40923e-08, 1, -1.21515e-07, 
184.464, 0.65382, -0.0980871, 0.579409, 0.0014611, -0.00135488, 0.999998, 0.000395192, 0.653149, -0.0980285, 0.579464, 3.12393e-06, -4.40782e-08, 1, -1.4543e-07, 
184.564, 0.655619, -0.0944816, 0.579275, 0.00114657, -0.00113602, 0.999999, 0.000323861, 0.655338, -0.094291, 0.579464, 1.69784e-06, -2.47108e-08, 1, -2.02746e-07, 
184.664, 0.657854, -0.0911105, 0.579317, 0.001039, -0.00099425, 0.999999, 0.000302893, 0.657864, -0.0908781, 0.579464, 1.92565e-07, 0, 1, -2.93235e-07, 
184.764, 0.660695, -0.0880357, 0.579231, 0.000687137, -0.000939259, 0.999999, 0.000209722, 0.660724, -0.0878031, 0.579464, -1.36817e-06, 2.78775e-08, 1, -4.26769e-07, 
184.864, 0.663832, -0.0852882, 0.579379, 0.00065838, -0.000869381, 0.999999, 0.000208699, 0.663911, -0.0850782, 0.579464, -2.96575e-06, 5.24195e-08, 1, -5.7442e-07, 
184.964, 0.667144, -0.0829867, 0.579559, 0.000671004, -0.00070755, 1, 0.000210868, 0.667417, -0.0827142, 0.579464, -4.58024e-06, 7.97247e-08, 1, -7.44835e-07, 
185.064, 0.670647, -0.0809969, 0.579364, 0.000161291, -0.000634623, 1, 5.81639e-05, 0.671232, -0.0807203, 0.579464, -6.19489e-06, 1.06285e-07, 1, -9.34031e-07, 
185.164, 0.674518, -0.079315, 0.579507, 0.000162434, -0.000502691, 1, 5.67659e-05, 0.675345, -0.0791044, 0.579464, -7.79493e-06, 1.32444e-07, 1, -1.13674e-06, 
185.264, 0.678734, -0.0778527, 0.579414, -0.000119874, -0.000502972, 1, -3.08341e-05, 0.679741, -0.077873, 0.579464, -9.36751e-06, 1.58577e-07, 1, -1.34729e-06, 
185.364, 0.683346, -0.0763355, 0.579138, -0.000596617, -0.000569091, 1, -0.000172717, 0.684405, -0.0770308, 0.579464, -1.09016e-05, 1.84167e-07, 1, -1.55991e-06, 
185.464, 0.688289, -0.0759741, 0.579619, 2.39331e-05, 0.000641478, 1, 1.22615e-05, 0.68932, -0.0765811, 0.579464, -1.23877e-05, 2.08882e-07, 1, -1.76923e-06, 
185.564, 0.69362, -0.0759284, 0.579308, -0.000349181, 0.00141811, 0.999999, -9.78757e-05, 0.694468, -0.0765258, 0.579464, -1.38179e-05, 2.32525e-07, 1, -1.97001e-06, 
185.664, 0.699214, -0.0763241, 0.579454, 2.57184e-06, 0.00219587, 0.999998, 6.70465e-06, 0.69983, -0.0768651, 0.579464, -1.51858e-05, 2.55339e-07, 1, -2.15769e-06, 
185.764, 0.705057, -0.0770419, 0.579386, 0.000187344, 0.00281864, 0.999996, 6.24039e-05, 0.705386, -0.0775976, 0.579464, -1.64857e-05, 2.76927e-07, 1, -2.32807e-06, 
185.864, 0.711389, -0.0780683, 0.579288, 0.000419309, 0.00341851, 0.999994, 0.000127391, 0.711114, -0.0787204, 0.579464, -1.77135e-05, 2.97277e-07, 1, -2.47767e-06, 
185.964, 0.717524, -0.0795841, 0.579473, 0.000906279, 0.00394483, 0.999992, 0.000258266, 0.716993, -0.0802291, 0.579464, -1.88654e-05, 3.16452e-07, 1, -2.60366e-06, 
186.064, 0.723687, -0.0814106, 0.579222, 0.000785115, 0.00433347, 0.99999, 0.000216891, 0.722999, -0.0821177, 0.579464, -1.99387e-05, 3.34157e-07, 1, -2.70383e-06, 
186.164, 0.72995, -0.083496, 0.579485, 0.00121113, 0.00458468, 0.999989, 0.000317961, 0.72911, -0.0843789, 0.579464, -2.09312e-05, 3.50257e-07, 1, -2.77664e-06, 
186.264, 0.736232, -0.0859817, 0.579316, 0.00108689, 0.00475778, 0.999988, 0.000278187, 0.735301, -0.0870036, 0.579464, -2.18411e-05, 3.6504e-07, 1, -2.82117e-06, 
186.364, 0.742347, -0.0890059, 0.579417, 0.0012453, 0.00502235, 0.999987, 0.000296721, 0.741549, -0.0899815, 0.579464, -2.26672e-05, 3.78296e-07, 1, -2.83712e-06, 
186.464, 0.748726, -0.0922395, 0.579394, 0.0012856, 0.00513346, 0.999986, 0.000295881, 0.747829, -0.0933008, 0.579464, -2.34085e-05, 3.90072e-07, 1, -2.82471e-06, 
186.564, 0.754831, -0.096121, 0.57939, 0.00128142, 0.00528381, 0.999985, 0.000277048, 0.754117, -0.0969485, 0.579464, -2.40642e-05, 4.00395e-07, 1, -2.7847e-06, 
186.664, 0.760979, -0.100128, 0.579483, 0.00139706, 0.00537875, 0.999985, 0.000286949, 0.760387, -0.10091, 0.579464, -2.4634e-05, 4.09036e-07, 1, -2.71828e-06, 
186.764, 0.767268, -0.104358, 0.579455, 0.00140255, 0.00536453, 0.999985, 0.000268008, 0.766615, -0.10517, 0.579464, -2.51174e-05, 4.16433e-07, 1, -2.62701e-06, 
186.864, 0.773377, -0.108907, 0.579343, 0.00125358, 0.00538501, 0.999985, 0.000228348, 0.772777, -0.109712, 0.579464, -2.55144e-05, 4.22127e-07, 1, -2.51286e-06, 
186.964, 0.779606, -0.113645, 0.579485, 0.001438, 0.0052294, 0.999985, 0.000242494, 0.778848, -0.114517, 0.579464, -2.58249e-05, 4.26412e-07, 1, -2.37804e-06, 
187.064, 0.785582, -0.118701, 0.579504, 0.00141746, 0.00514962, 0.999986, 0.00021959, 0.784805, -0.119566, 0.579464, -2.6049e-05, 4.29169e-07, 1, -2.22502e-06, 
187.164, 0.791493, -0.123969, 0.579589, 0.00150232, 0.00511414, 0.999986, 0.000209628, 0.790624, -0.124841, 0.579464, -2.61869e-05, 4.30525e-07, 1, -2.05639e-06, 
187.264, 0.797194, -0.129455, 0.579573, 0.001473, 0.00499323, 0.999986, 0.000185295, 0.796282, -0.130319, 0.579464, -2.6239e-05, 4.3046e-07, 1, -1.87496e-06, 
187.364, 0.802662, -0.135224, 0.579564, 0.00146293, 0.00493112, 0.999987, 0.000168128, 0.801757, -0.13598, 0.579464, -2.62055e-05, 4.28781e-07, 1, -1.68354e-06, 
187.464, 0.807975, -0.141148, 0.579595, 0.00148059, 0.00480565, 0.999987, 0.000151041, 0.807027, -0.1418, 0.579464, -2.60871e-05, 4.26118e-07, 1, -1.48502e-06, 
187.564, 0.812961, -0.1472, 0.579588, 0.00139613, 0.00467083, 0.999988, 0.000123271, 0.812072, -0.147757, 0.579464, -2.58842e-05, 4.21732e-07, 1, -1.28229e-06, 
187.664, 0.817783, -0.153343, 0.579581, 0.00136394, 0.00454073, 0.999989, 0.000102038, 0.816871, -0.153828, 0.579464, -2.55975e-05, 4.16e-07, 1, -1.07823e-06, 
187.764, 0.822279, -0.159498, 0.579574, 0.00131601, 0.00436471, 0.99999, 8.2851e-05, 0.821406, -0.159988, 0.579464, -2.52279e-05, 4.08934e-07, 1, -8.75451e-07, 
187.864, 0.826496, -0.165616, 0.579662, 0.0013931, 0.00419312, 0.99999, 7.01725e-05, 0.825659, -0.166214, 0.579464, -2.47762e-05, 4.00568e-07, 1, -6.76753e-07, 
187.964, 0.830217, -0.171856, 0.579635, 0.00131491, 0.0040434, 0.999991, 5.02697e-05, 0.829613, -0.17248, 0.579464, -2.42436e-05, 3.90996e-07, 1, -4.84488e-07, 
188.064, 0.833998, -0.178114, 0.579677, 0.00137081, 0.00383958, 0.999992, 3.63318e-05, 0.833252, -0.178762, 0.579464, -2.36312e-05, 3.80053e-07, 1, -3.01035e-07, 
188.164, 0.83763, -0.184306, 0.579696, 0.00134031, 0.00347397, 0.999993, 1.94617e-05, 0.836563, -0.185035, 0.579464, -2.29404e-05, 3.67956e-07, 1, -1.28725e-07, 
188.264, 0.840605, -0.190487, 0.579674, 0.00127074, 0.0032558, 0.999994, 3.52178e-06, 0.839531, -0.191274, 0.579464, -2.21728e-05, 3.54432e-07, 1, 3.16101e-08, 
188.364, 0.843173, -0.196527, 0.579682, 0.00123696, 0.00302979, 0.999995, -9.5715e-06, 0.842146, -0.197455, 0.579464, -2.13301e-05, 3.40085e-07, 1, 1.76549e-07, 
188.464, 0.845387, -0.202648, 0.579667, 0.0011472, 0.00289489, 0.999995, -2.53576e-05, 0.844397, -0.203553, 0.579464, -2.04143e-05, 3.24378e-07, 1, 3.05746e-07, 
188.564, 0.84727, -0.208723, 0.579669, 0.00113415, 0.00271684, 0.999996, -3.46878e-05, 0.846274, -0.209545, 0.579464, -1.94275e-05, 3.07737e-07, 1, 4.17764e-07, 
188.664, 0.848729, -0.214685, 0.579717, 0.00117126, 0.00263974, 0.999996, -5.08999e-05, 0.847772, -0.215406, 0.579464, -1.83723e-05, 2.89951e-07, 1, 5.11655e-07, 
188.764, 0.849707, -0.220546, 0.579716, 0.0011084, 0.00260192, 0.999996, -5.94181e-05, 0.848883, -0.221114, 0.579464, -1.72513e-05, 2.71205e-07, 1, 5.86257e-07, 
188.864, 0.850237, -0.226112, 0.579615, 0.000923287, 0.00243662, 0.999997, -5.51537e-05, 0.849604, -0.226645, 0.579464, -1.60673e-05, 2.52002e-07, 1, 6.41053e-07, 
188.964, 0.850532, -0.231614, 0.579719, 0.00105461, 0.0024408, 0.999996, -7.5242e-05, 0.849931, -0.231979, 0.579464, -1.48235e-05, 2.31508e-07, 1, 6.75398e-07, 
189.064, 0.850321, -0.236925, 0.579705, 0.00101948, 0.00242244, 0.999997, -8.1158e-05, 0.849864, -0.237093, 0.579464, -1.35233e-05, 2.10734e-07, 1, 6.88766e-07, 
189.164, 0.849736, -0.241966, 0.579727, 0.00101163, 0.00233878, 0.999997, -8.77045e-05, 0.849402, -0.241969, 0.579464, -1.21705e-05, 1.88928e-07, 1, 6.80679e-07, 
189.264, 0.848773, -0.246674, 0.57969, 0.000908911, 0.00219675, 0.999997, -8.69842e-05, 0.848548, -0.246586, 0.579464, -1.07689e-05, 1.66683e-07, 1, 6.50701e-07, 
189.364, 0.847571, -0.251019, 0.579673, 0.000853032, 0.00204918, 0.999998, -8.89779e-05, 0.847304, -0.250927, 0.579464, -9.32284e-06, 1.43991e-07, 1, 5.98277e-07, 
189.464, 0.845981, -0.254857, 0.57961, 0.000706826, 0.00161722, 0.999998, -7.63355e-05, 0.845676, -0.254973, 0.579464, -7.83684e-06, 1.21172e-07, 1, 5.22869e-07, 
189.564, 0.844188, -0.258403, 0.579552, 0.000599128, 0.00130864, 0.999999, -6.81212e-05, 0.84367, -0.25871, 0.579464, -6.31573e-06, 9.78554e-08, 1, 4.24062e-07, 
189.664, 0.84193, -0.261767, 0.579316, -1.59152e-05, 0.00125481, 0.999999, 8.25943e-06, 0.841294, -0.262123, 0.579464, -4.76479e-06, 7.46918e-08, 1, 3.01311e-07, 
189.764, 0.839049, -0.26475, 0.579251, -0.000530644, 0.00116018, 0.999999, 8.29499e-05, 0.838557, -0.265198, 0.579464, -3.18968e-06, 5.16191e-08, 1, 1.54229e-07, 
189.864, 0.835745, -0.267422, 0.579305, -0.000891063, 0.00104993, 0.999999, 0.000138713, 0.835471, -0.267923, 0.579464, -1.59606e-06, 2.63418e-08, 1, -1.666e-08, 
189.964, 0.832069, -0.269845, 0.579307, -0.00115071, 0.000879709, 0.999999, 0.000184798, 0.832047, -0.270286, 0.579464, 1.17804e-08, 0, 1, -2.14972e-07, 
190.064, 0.8282, -0.271843, 0.579354, -0.00130332, 0.000736392, 0.999999, 0.000212334, 0.828298, -0.27228, 0.579464, 1.62277e-06, -1.97124e-08, 1, -4.46724e-07, 
190.164, 0.823899, -0.273467, 0.579364, -0.00140101, 0.000648222, 0.999999, 0.000231856, 0.824241, -0.273896, 0.579464, 3.23812e-06, -4.3444e-08, 1, -6.8945e-07, 
190.264, 0.819298, -0.27487, 0.579386, -0.00148106, 0.000611576, 0.999999, 0.00025319, 0.81989, -0.275127, 0.579464, 4.84839e-06, -6.62222e-08, 1, -9.54605e-07, 
190.364, 0.814549, -0.275732, 0.57934, -0.00161217, 0.000479673, 0.999999, 0.000279445, 0.815263, -0.27597, 0.579464, 6.44754e-06, -8.9407e-08, 1, -1.24147e-06, 
190.464, 0.809659, -0.276204, 0.579451, -0.00151751, 0.00035178, 0.999999, 0.000264564, 0.810378, -0.276419, 0.579464, 8.02949e-06, -1.11883e-07, 1, -1.54812e-06, 
190.564, 0.804426, -0.276281, 0.579392, -0.00163146, 0.000275033, 0.999999, 0.000287069, 0.805255, -0.276474, 0.579464, 9.58832e-06, -1.3411e-07, 1, -1.872e-06, 
190.664, 0.799019, -0.275945, 0.579373, -0.00165989, 0.000188408, 0.999999, 0.00029369, 0.799913, -0.276135, 0.579464, 1.11182e-05, -1.55751e-07, 1, -2.21014e-06, 
190.764, 0.793494, -0.27506, 0.57938, -0.0016606, -4.14136e-06, 0.999999, 0.000296629, 0.794373, -0.275403, 0.579464, 1.26137e-05, -1.76392e-07, 1, -2.55921e-06, 
190.864, 0.787746, -0.273987, 0.579422, -0.00162538, -0.00012124, 0.999999, 0.000291096, 0.788659, -0.27428, 0.579464, 1.40692e-05, -1.97194e-07, 1, -2.91544e-06, 
190.964, 0.781688, -0.272783, 0.579441, -0.00156931, -0.000188421, 0.999999, 0.00028168, 0.782791, -0.272771, 0.579464, 1.54797e-05, -2.16708e-07, 1, -3.27475e-06, 
191.064, 0.775362, -0.271403, 0.579432, -0.00156808, -0.000363751, 0.999999, 0.000280662, 0.776794, -0.270882, 0.579464, 1.68402e-05, -2.35667e-07, 1, -3.63282e-06, 
191.164, 0.769383, -0.269078, 0.579496, -0.00147112, -0.00131088, 0.999998, 0.000259626, 0.770691, -0.268621, 0.579464, 1.8146e-05, -2.53922e-07, 1, -3.98511e-06, 
191.264, 0.763321, -0.266529, 0.579419, -0.0015166, -0.00191391, 0.999997, 0.000264935, 0.764505, -0.265997, 0.579464, 1.93928e-05, -2.71359e-07, 1, -4.32701e-06, 
191.364, 0.757193, -0.263768, 0.579456, -0.00146772, -0.00243397, 0.999996, 0.000251006, 0.758262, -0.263019, 0.579464, 2.05761e-05, -2.87741e-07, 1, -4.65382e-06, 
191.464, 0.750915, -0.260375, 0.579465, -0.00142247, -0.00297876, 0.999995, 0.000237954, 0.751986, -0.259699, 0.579464, 2.16918e-05, -3.03102e-07, 1, -4.96088e-06, 
191.564, 0.744685, -0.256658, 0.579459, -0.00139263, -0.00348895, 0.999993, 0.00022399, 0.745702, -0.256052, 0.579464, 2.27359e-05, -3.17634e-07, 1, -5.2436e-06, 
191.664, 0.738341, -0.252833, 0.579445, -0.00136303, -0.00381412, 0.999992, 0.000210256, 0.739435, -0.25209, 0.579464, 2.37044e-05, -3.30943e-07, 1, -5.49757e-06, 
191.764, 0.732085, -0.248595, 0.579504, -0.00127505, -0.0042473, 0.99999, 0.000188015, 0.733209, -0.24783, 0.579464, 2.45934e-05, -3.43293e-07, 1, -5.71855e-06, 
191.864, 0.725992, -0.24397, 0.579455, -0.00128144, -0.00455532, 0.999989, 0.000179646, 0.727049, -0.243288, 0.579464, 2.5399e-05, -3.54392e-07, 1, -5.90263e-06, 
191.964, 0.719977, -0.239168, 0.579482, -0.00119596, -0.00474064, 0.999988, 0.000157399, 0.720979, -0.238483, 0.579464, 2.6117e-05, -3.64394e-07, 1, -6.04625e-06, 
192.064, 0.714078, -0.23422, 0.579457, -0.00117801, -0.00484775, 0.999988, 0.00014552, 0.715023, -0.233434, 0.579464, 2.67435e-05, -3.73311e-07, 1, -6.14625e-06, 
192.164, 0.708305, -0.228781, 0.579455, -0.00113268, -0.00504545, 0.999987, 0.000127439, 0.709205, -0.228159, 0.579464, 2.72742e-05, -3.80855e-07, 1, -6.20003e-06, 
192.264, 0.702692, -0.223235, 0.579472, -0.0010866, -0.00514857, 0.999986, 0.000106974, 0.703548, -0.222681, 0.579464, 2.77047e-05, -3.87108e-07, 1, -6.20554e-06, 
192.364, 0.697326, -0.217572, 0.579437, -0.00106927, -0.00524359, 0.999986, 9.80164e-05, 0.698074, -0.217021, 0.579464, 2.80307e-05, -3.92024e-07, 1, -6.16145e-06, 
192.464, 0.692087, -0.211785, 0.579466, -0.00102911, -0.0052517, 0.999986, 7.89786e-05, 0.692804, -0.2112, 0.579464, 2.82476e-05, -3.95443e-07, 1, -6.06718e-06, 
192.564, 0.687081, -0.205809, 0.57947, -0.00100051, -0.00529666, 0.999985, 5.93478e-05, 0.68776, -0.205243, 0.579464, 2.83508e-05, -3.97647e-07, 1, -5.92305e-06, 
192.664, 0.682406, -0.199736, 0.579467, -0.000953856, -0.00528829, 0.999986, 4.42545e-05, 0.682961, -0.199172, 0.579464, 2.83358e-05, -3.98171e-07, 1, -5.7303e-06, 
192.764, 0.677919, -0.193511, 0.579442, -0.000932038, -0.00529621, 0.999986, 2.94869e-05, 0.678426, -0.193012, 0.579464, 2.81982e-05, -3.97089e-07, 1, -5.4912e-06, 
192.864, 0.673667, -0.187235, 0.579438, -0.000925401, -0.00528518, 0.999986, 9.20066e-06, 0.674174, -0.186786, 0.579464, 2.79338e-05, -3.94459e-07, 1, -5.20909e-06, 
192.964, 0.669645, -0.181164, 0.579483, -0.000800265, -0.00509952, 0.999987, -3.5355e-06, 0.67022, -0.18052, 0.579464, 2.7539e-05, -3.89965e-07, 1, -4.8884e-06, 
193.064, 0.666695, -0.175697, 0.579546, -0.000646574, -0.00538306, 0.999985, -2.96425e-05, 0.666605, -0.176412, 0.579464, 2.66049e-05, -3.72082e-07, 1, -4.45964e-06, 
193.164, 0.663375, -0.176294, 0.579416, -0.000790243, -0.0046475, 0.999989, -1.68166e-05, 0.663575, -0.176428, 0.579464, 2.39499e-05, -3.33158e-07, 1, -3.87684e-06, 
193.264, 0.660715, -0.17623, 0.579409, -0.000746188, -0.00426043, 0.999991, -1.40855e-05, 0.661095, -0.176441, 0.579464, 2.12109e-05, -2.95827e-07, 1, -3.35137e-06, 
